Sample_date,Sample_Time,Salinity_ppt,pH,DO_mg/L,Turb_NTU,Chl_ug/L,T_Fahr
9/10/2022,11:15:0,10.82,7.63,5.62,2.52,43.27,80.465
9/10/2022,11:30:0,10.74,7.82,6.86,3.02,72.66,80.402
9/10/2022,11:45:0,10.78,7.72,6.33,2.68,46.35,80.465
9/10/2022,12:0:0,10.75,7.8,6.83,2.64,56.21,80.501
9/10/2022,12:15:0,10.72,7.84,7.03,2.72,54.14,80.602
9/10/2022,12:30:0,10.71,7.86,7.18,2.58,53.86,80.686
9/10/2022,12:45:0,10.71,7.85,7.19,2.7,58.39,80.722
9/10/2022,13:0:0,10.65,7.9,7.4,2.65,61.53,80.805
9/10/2022,13:15:0,10.64,7.85,7.2,2.83,65.87,80.796
9/10/2022,13:30:0,10.65,7.85,7.1,2.76,84.79,80.789
9/10/2022,13:45:0,10.67,7.84,7.07,2.87,75.62,80.83
9/10/2022,14:0:0,10.64,7.92,7.71,3.07,81.59,80.91
9/10/2022,14:15:0,10.64,7.92,7.6,2.87,76.69,80.958
9/10/2022,14:30:0,10.6,8.03,8.5,3.39,92.63,81.012
9/10/2022,14:45:0,10.61,7.99,8.19,2.99,78.67,80.962
9/10/2022,15:0:0,10.59,7.98,8.1,3.11,93.32,80.955
9/10/2022,15:15:0,10.67,7.82,6.99,2.85,59.71,80.911
9/10/2022,15:30:0,10.67,7.81,6.95,2.7,53.55,80.87
9/10/2022,15:45:0,10.65,7.88,7.45,2.84,84.23,80.883
9/10/2022,16:0:0,10.63,7.94,7.79,3.17,90.54,80.962
9/10/2022,16:15:0,10.57,8.18,9.57,3.71,128.67,81.057
9/10/2022,16:30:0,10.6,8.08,8.64,3.43,126.16,81.066
9/10/2022,16:45:0,10.6,8.1,8.88,3.75,148.17,81.091
9/10/2022,17:0:0,10.63,8,8.08,3.32,121.63,81.036
9/10/2022,17:15:0,10.59,8.08,8.67,3.49,116.38,81.039
9/10/2022,17:30:0,10.61,8.01,8.22,3.5,162.54,81.012
9/10/2022,17:45:0,10.6,8,8.15,3.24,116.41,81.001
9/10/2022,18:0:0,10.58,8.01,8.12,3.06,127.01,80.996
9/10/2022,18:15:0,10.58,7.98,7.92,2.96,90.96,80.98
9/10/2022,18:30:0,10.53,8.11,8.94,3.18,127.09,80.983
9/10/2022,18:45:0,10.54,8.1,8.69,3.05,113.61,80.929
9/10/2022,19:0:0,10.55,8.04,8.24,2.98,113.54,80.919
9/10/2022,19:15:0,10.56,8.01,7.98,2.93,115.84,80.884
9/10/2022,19:30:0,10.51,8.08,8.5,3.25,123.95,80.802
9/10/2022,19:45:0,10.5,8.02,8.05,2.64,88.42,80.748
9/10/2022,20:0:0,10.51,7.98,7.77,2.59,83.72,80.708
9/10/2022,20:15:0,10.53,7.87,7.16,2.36,67.41,80.695
9/10/2022,20:30:0,10.52,7.85,7.04,2.28,63.36,80.676
9/10/2022,20:45:0,10.52,7.82,6.81,2.43,57.77,80.636
9/10/2022,21:0:0,10.51,7.81,6.73,2.23,59.98,80.625
9/10/2022,21:15:0,10.54,7.78,6.55,2.15,46.59,80.613
9/10/2022,21:30:0,10.52,7.79,6.62,2.47,54.36,80.616
9/10/2022,21:45:0,10.53,7.74,6.41,1.91,40.65,80.627
9/10/2022,22:0:0,10.53,7.79,6.7,2.09,50.35,80.584
9/10/2022,22:15:0,10.49,7.79,6.55,2,51.66,80.548
9/10/2022,22:30:0,10.51,7.72,6.28,2.05,41.4,80.546
9/10/2022,22:45:0,10.47,7.72,6.16,2.08,49.78,80.479
9/10/2022,23:0:0,10.46,7.65,5.91,1.99,41.56,80.4
9/10/2022,23:15:0,10.4,7.67,5.87,2.09,42.47,80.308
9/10/2022,23:30:0,10.44,7.62,5.64,2.04,44.6,80.294
9/10/2022,23:45:0,10.26,7.65,5.81,1.94,42.46,80.087
9/11/2022,0:0:0,10.18,7.68,6,2.35,50.29,80.04
9/11/2022,0:15:0,10.16,7.61,5.61,2.19,52.2,79.963
9/11/2022,0:30:0,10.12,7.59,5.55,2.2,48.46,79.882
9/11/2022,0:45:0,10.1,7.58,5.51,2.16,40.18,79.824
9/11/2022,1:0:0,10.06,7.55,5.42,2.04,47.89,79.75
9/11/2022,1:15:0,10.01,7.55,5.37,2.02,40.5,79.68
9/11/2022,1:30:0,10.13,7.5,5.11,2.03,38.82,79.795
9/11/2022,1:45:0,10.05,7.49,5.09,2.12,31.25,79.7
9/11/2022,2:0:0,9.98,7.51,5.27,2,33.12,79.659
9/11/2022,2:15:0,9.98,7.51,5.14,1.94,35.41,79.569
9/11/2022,2:30:0,9.98,7.49,4.93,1.84,25.13,79.608
9/11/2022,2:45:0,9.95,7.51,5.05,1.85,25.64,79.558
9/11/2022,3:0:0,10.01,7.49,4.8,1.75,22.23,79.714
9/11/2022,3:15:0,10.12,7.46,4.56,1.8,21.35,79.84
9/11/2022,3:30:0,9.96,7.51,5.27,1.81,23.72,79.59
9/11/2022,3:45:0,9.99,7.49,4.94,1.75,22.94,79.657
9/11/2022,4:0:0,10.08,7.47,4.89,1.87,23.22,79.763
9/11/2022,4:15:0,10.08,7.51,4.98,1.86,24.37,79.601
9/11/2022,4:30:0,10.09,7.49,4.93,1.77,26.37,79.671
9/11/2022,4:45:0,10.09,7.46,4.9,1.81,23.48,79.675
9/11/2022,5:0:0,10.12,7.46,4.93,1.73,23.34,79.691
9/11/2022,5:15:0,10.21,7.44,4.73,1.8,23.33,79.801
9/11/2022,5:30:0,10.14,7.45,4.89,1.75,23.77,79.664
9/11/2022,5:45:0,10.22,7.45,4.95,2.24,24.02,79.772
9/11/2022,6:0:0,10.24,7.43,4.72,1.78,22.47,79.754
9/11/2022,6:15:0,10.26,7.44,4.81,1.8,21.89,79.792
9/11/2022,6:30:0,10.2,7.45,4.8,1.79,29.62,79.729
9/11/2022,6:45:0,10.27,7.45,4.81,1.73,25.93,79.761
9/11/2022,7:0:0,10.22,7.44,4.9,1.92,25.64,79.601
9/11/2022,7:15:0,10.32,7.43,4.72,1.82,21.64,79.819
9/11/2022,7:30:0,10.34,7.38,4.06,1.75,21.58,79.905
9/11/2022,7:45:0,10.28,7.39,4.02,1.77,29.65,79.891
9/11/2022,8:0:0,10.21,7.44,4.33,2.01,29.42,79.806
9/11/2022,8:15:0,10.11,7.43,4.41,1.88,31.23,79.509
9/11/2022,8:30:0,9.9,7.5,5.14,1.96,39.06,79.144
9/11/2022,8:45:0,9.36,7.58,5.63,2.18,41.06,78.481
9/11/2022,9:0:0,9.49,7.45,4.86,2.38,28.78,78.944
9/11/2022,9:15:0,9.65,7.41,4.51,2.16,21.58,79.054
9/11/2022,9:30:0,9.44,7.46,5.16,2.46,28.29,78.901
9/11/2022,9:45:0,9.55,7.43,4.69,2.3,23.63,79.036
9/11/2022,10:0:0,9.48,7.43,4.67,2.33,23.34,78.93
9/11/2022,10:15:0,9.38,7.46,5.04,2.49,34.23,78.827
9/11/2022,10:30:0,9.32,7.43,4.77,2.42,35.76,78.789
9/11/2022,10:45:0,9.22,7.42,4.7,2.71,37.68,78.768
9/11/2022,11:0:0,9.34,7.43,5,2.8,51.04,78.939
9/11/2022,11:15:0,9.59,7.4,4.51,2.51,40.39,79.149
9/11/2022,11:30:0,9.18,7.52,5.37,2.72,51.56,78.539
9/11/2022,11:45:0,9.44,7.47,5.05,2.46,46.54,78.991
9/11/2022,12:0:0,9.11,7.55,5.26,2.86,62.1,78.337
9/11/2022,12:15:0,8.89,7.57,5.67,3.01,46.6,78.411
9/11/2022,12:30:0,9.1,7.5,5.28,3.03,62.79,78.798
9/11/2022,12:45:0,9.19,7.46,5.2,3.33,68.21,78.955
9/11/2022,13:0:0,8.88,7.48,5.43,3.77,55.53,78.832
9/11/2022,13:15:0,8.88,7.49,5.33,3.85,52.51,78.899
9/11/2022,13:30:0,8.47,7.55,5.78,4.68,69.72,78.579
9/11/2022,13:45:0,8.73,7.49,5.36,3.83,47.49,78.831
9/11/2022,14:0:0,8.59,7.51,5.62,4,53.54,78.726
9/11/2022,14:15:0,8.67,7.52,5.55,4.12,47.14,78.753
9/11/2022,14:30:0,8.71,7.52,5.66,4.09,47.82,78.798
9/11/2022,14:45:0,8.49,7.56,5.81,4.24,43.73,78.66
9/11/2022,15:0:0,8.93,7.52,5.78,4.22,40.82,78.942
9/11/2022,15:15:0,8.75,7.57,5.84,4.12,48.24,78.856
9/11/2022,15:30:0,8.93,7.54,5.9,3.82,47.21,79.016
9/11/2022,15:45:0,8.98,7.57,5.83,3.95,50.05,79.092
9/11/2022,16:0:0,8.87,7.59,6.35,4.6,57.23,79.02
9/11/2022,16:15:0,8.82,7.58,6.01,4.52,49.56,79.002
9/11/2022,16:30:0,8.97,7.55,5.71,4.15,55.57,79.104
9/11/2022,16:45:0,8.78,7.59,6.25,4.57,44.86,79
9/11/2022,17:0:0,8.84,7.59,6.1,4.1,38.41,79.034
9/11/2022,17:15:0,9.14,7.5,5.03,3.86,43.63,79.304
9/11/2022,17:30:0,8.97,7.53,5.56,3.87,53.67,79.2
9/11/2022,17:45:0,8.77,7.57,5.86,3.78,48.11,79.025
9/11/2022,18:0:0,8.86,7.5,5.31,3.72,30.77,79.128
9/11/2022,18:15:0,8.32,7.57,5.85,4.35,43.07,78.712
9/11/2022,18:30:0,8.5,7.47,5.28,3.96,24.02,78.892
9/11/2022,18:45:0,8.5,7.46,5.17,4.25,16.07,78.867
9/11/2022,19:0:0,8.38,7.45,5.2,4.28,14.67,78.773
9/11/2022,19:15:0,8.38,7.44,5.24,4.33,15.61,78.741
9/11/2022,19:30:0,8.34,7.44,5.21,4.24,14.59,78.633
9/11/2022,19:45:0,8.23,7.44,5.15,4.33,14.37,78.624
9/11/2022,20:0:0,8.28,7.46,5.3,4.38,18.7,78.577
9/11/2022,20:15:0,8.15,7.46,5.32,4.27,18.48,78.53
9/11/2022,20:30:0,8.36,7.45,5.2,4.4,19.91,78.584
9/11/2022,20:45:0,8.38,7.44,5.14,4.03,17.82,78.609
9/11/2022,21:0:0,8.6,7.42,4.89,3.98,18.34,78.777
9/11/2022,21:15:0,8.79,7.41,4.74,3.56,16.57,78.843
9/11/2022,21:30:0,8.63,7.45,4.98,3.75,19.49,78.728
9/11/2022,21:45:0,8.77,7.45,4.98,3.83,22.91,78.807
9/11/2022,22:0:0,8.76,7.45,5.09,3.54,21.73,78.773
9/11/2022,22:15:0,8.84,7.44,4.83,3.42,22.33,78.861
9/11/2022,22:30:0,8.93,7.44,4.94,3.31,20.75,78.874
9/11/2022,22:45:0,8.92,7.42,4.53,3.5,20.63,78.877
9/11/2022,23:0:0,9.1,7.41,4.48,3.45,21.57,78.991
9/11/2022,23:15:0,9.12,7.4,4.39,3.17,17.5,79.036
9/11/2022,23:30:0,9.29,7.4,4.31,3.11,22.91,79.138
9/11/2022,23:45:0,9.27,7.44,4.78,3.26,17.5,79.081
9/12/2022,0:0:0,9.27,7.43,4.67,3.23,16.66,79.009
9/12/2022,0:15:0,9.39,7.42,4.6,2.91,13.55,79.111
9/12/2022,0:30:0,9.28,7.42,4.49,2.84,13.58,78.984
9/12/2022,0:45:0,9.34,7.42,4.37,2.97,13.89,79.059
9/12/2022,1:0:0,9.34,7.44,4.67,3.09,13.98,79.002
9/12/2022,1:15:0,9.21,7.45,4.92,3.06,12.9,78.856
9/12/2022,1:30:0,9.36,7.42,4.4,2.86,11.31,78.978
9/12/2022,1:45:0,9.6,7.39,3.96,2.37,10.55,79.239
9/12/2022,2:0:0,9.52,7.4,4.15,2.68,11.91,79.075
9/12/2022,2:15:0,9.43,7.4,4.24,2.66,9.96,79.061
9/12/2022,2:30:0,9.59,7.41,4.11,2.63,10.42,79.093
9/12/2022,2:45:0,9.48,7.39,4.18,2.59,10.12,79.126
9/12/2022,3:0:0,9.6,7.38,4.01,2.56,8.38,79.207
9/12/2022,3:15:0,9.67,7.37,3.91,2.93,10.39,79.23
9/12/2022,3:30:0,9.66,7.38,3.88,2.84,11.03,79.16
9/12/2022,3:45:0,9.67,7.38,3.93,2.48,10.52,79.216
9/12/2022,4:0:0,9.61,7.39,4.08,2.56,11.4,79.164
9/12/2022,4:15:0,9.75,7.4,4.01,2.43,10.99,79.248
9/12/2022,4:30:0,9.78,7.39,3.89,2.29,8.77,79.255
9/12/2022,4:45:0,9.86,7.38,3.83,2.46,9.74,79.308
9/12/2022,5:0:0,9.87,7.38,3.74,2.19,9.73,79.299
9/12/2022,5:15:0,9.76,7.38,3.86,2.35,8.74,79.23
9/12/2022,5:30:0,9.79,7.38,3.82,2.44,9.04,79.234
9/12/2022,5:45:0,9.69,7.38,3.85,2.29,8.02,79.149
9/12/2022,6:0:0,9.86,7.39,3.96,2.32,8.45,79.23
9/12/2022,6:15:0,9.64,7.41,4.17,2.4,7.79,79.104
9/12/2022,6:30:0,9.76,7.41,4.1,2.46,7.54,79.144
9/12/2022,6:45:0,9.77,7.41,4.01,2.57,7.52,79.142
9/12/2022,7:0:0,9.73,7.4,4.1,2.47,6.78,79.122
9/12/2022,7:15:0,9.83,7.39,3.89,2.34,5.23,79.2
9/12/2022,7:30:0,9.79,7.38,3.91,2.27,5.55,79.185
9/12/2022,7:45:0,9.86,7.38,3.8,2.32,6.01,79.264
9/12/2022,8:0:0,9.86,7.38,3.86,2.14,3.88,79.326
9/12/2022,8:15:0,9.86,7.38,3.83,2.32,4.43,79.313
9/12/2022,8:30:0,9.79,7.37,3.91,2.4,3.98,79.313
9/12/2022,8:45:0,9.75,7.35,3.72,2.2,3.32,79.356
9/12/2022,9:0:0,9.84,7.35,3.65,2.26,3.1,79.426
9/12/2022,9:15:0,9.91,7.34,3.39,2.07,2.84,79.498
9/12/2022,9:30:0,9.94,7.34,3.49,2.16,3.29,79.534
9/12/2022,9:45:0,9.8,7.31,3.37,2.08,2.65,79.507
9/12/2022,10:0:0,9.73,7.32,3.5,2.12,3.03,79.525
9/12/2022,10:15:0,9.71,7.31,3.34,2.19,3.41,79.52
9/12/2022,10:30:0,9.69,7.32,3.47,2.14,3.01,79.579
9/12/2022,10:45:0,9.4,7.34,4,2.3,3.34,79.516
9/12/2022,11:0:0,9.4,7.33,3.72,2.15,2.97,79.605
9/12/2022,11:15:0,9.51,7.34,3.83,2.07,2.98,79.678
9/12/2022,11:30:0,9.04,7.37,4.29,2.31,3.98,79.5
9/12/2022,11:45:0,9.29,7.37,4.21,2.2,4.27,79.599
9/12/2022,12:0:0,9.09,7.36,4.14,2.26,4.18,79.635
9/12/2022,12:15:0,9.16,7.36,4.3,2.31,4.2,79.754
9/12/2022,12:30:0,9.13,7.36,4.17,2.07,4.43,79.803
9/12/2022,12:45:0,9.13,7.38,4.09,2.27,3.87,80.049
9/12/2022,13:0:0,8.96,7.39,4.5,2.45,5,80.13
9/12/2022,13:15:0,9.17,7.38,4.34,2.3,4.7,80.145
9/12/2022,13:30:0,8.79,7.38,4.46,2.28,5.54,80.172
9/12/2022,13:45:0,8.74,7.4,4.67,2.43,6.34,80.245
9/12/2022,14:0:0,8.86,7.35,4.21,2.22,4.52,80.202
9/12/2022,14:15:0,8.5,7.41,4.6,2.4,6.65,80.28
9/12/2022,14:30:0,8.52,7.39,4.6,2.19,5.68,80.26
9/12/2022,14:45:0,8.48,7.38,4.57,2.2,6.29,80.24
9/12/2022,15:0:0,8.29,7.4,4.87,2.31,8.19,80.244
9/12/2022,15:15:0,8.54,7.37,4.36,2.2,7.29,80.191
9/12/2022,15:30:0,8.45,7.37,4.36,2.33,7.79,80.251
9/12/2022,15:45:0,8.39,7.38,4.42,2.24,7.18,80.208
9/12/2022,16:0:0,8.44,7.4,4.56,2.23,9,80.191
9/12/2022,16:15:0,8.44,7.41,4.7,2.31,8.47,80.208
9/12/2022,16:30:0,8.32,7.43,4.88,2.33,9.58,80.204
9/12/2022,16:45:0,8.24,7.4,4.71,2.29,9.62,80.204
9/12/2022,17:0:0,8.27,7.39,4.62,2.29,7.64,80.152
9/12/2022,17:15:0,8.26,7.38,4.63,2.27,10.49,80.105
9/12/2022,17:30:0,8.23,7.37,4.52,2.23,11.04,80.076
9/12/2022,17:45:0,8.22,7.36,4.77,2.21,10.49,80.001
9/12/2022,18:0:0,8.21,7.36,4.5,2.35,11.96,80.017
9/12/2022,18:15:0,8.2,7.39,4.61,2.37,12.43,80.107
9/12/2022,18:30:0,8.2,7.38,4.53,2.18,12.58,80.024
9/12/2022,18:45:0,8.26,7.37,4.64,2.25,11.03,79.936
9/12/2022,19:0:0,8.3,7.35,4.42,2.13,10.31,79.939
9/12/2022,19:15:0,8.26,7.3,3.76,2,6.78,80.168
9/12/2022,19:30:0,8.28,7.33,4.13,2.14,7.54,80.083
9/12/2022,19:45:0,8.31,7.32,4.04,1.97,7.47,80.047
9/12/2022,20:0:0,8.43,7.32,4.03,2.05,7.35,80.028
9/12/2022,20:15:0,8.45,7.31,4.14,2.1,8.18,80.051
9/12/2022,20:30:0,8.48,7.32,4.08,2.14,6.41,80.109
9/12/2022,20:45:0,8.38,7.36,4.41,2.4,9.01,80.011
9/12/2022,21:0:0,8.21,7.37,4.29,2.25,9.48,79.975
9/12/2022,21:15:0,8.11,7.34,4.03,2.23,7.68,79.956
9/12/2022,21:30:0,8.32,7.33,4.06,2.21,5.56,79.966
9/12/2022,21:45:0,8.34,7.33,3.91,2.07,5.21,80.028
9/12/2022,22:0:0,8.29,7.33,3.93,2.44,4.97,80.024
9/12/2022,22:15:0,8.05,7.37,4.32,3.06,6.13,79.83
9/12/2022,22:30:0,8.02,7.36,4.31,3.88,6.37,79.731
9/12/2022,22:45:0,7.79,7.37,4.4,4.25,7.26,79.579
9/12/2022,23:0:0,7.83,7.38,4.48,5.65,8.16,79.468
9/12/2022,23:15:0,7.73,7.36,4.22,4.27,7.98,79.462
9/12/2022,23:30:0,7.55,7.37,4.74,8.07,8.03,79.099
9/12/2022,23:45:0,7.58,7.38,4.86,8.74,7.68,78.978
9/13/2022,0:0:0,7.47,7.39,5.04,10.27,8.15,78.805
9/13/2022,0:15:0,7.6,7.39,5.08,8.96,8.06,78.881
9/13/2022,0:30:0,7.39,7.41,5.07,9.87,8.32,78.735
9/13/2022,0:45:0,7.44,7.41,5.19,8.48,7.86,78.741
9/13/2022,1:0:0,7.52,7.4,5.11,7.82,6.91,78.843
9/13/2022,1:15:0,7.51,7.38,4.84,7.37,7.5,78.755
9/13/2022,1:30:0,7.41,7.39,4.97,8.33,7.23,78.6
9/13/2022,1:45:0,7.48,7.36,4.78,8.94,7.45,78.544
9/13/2022,2:0:0,7.39,7.36,4.69,7.95,6.49,78.433
9/13/2022,2:15:0,7.42,7.34,4.64,6.87,5.35,78.339
9/13/2022,2:30:0,7.56,7.34,4.51,7.45,5.69,78.354
9/13/2022,2:45:0,7.4,7.34,4.76,7.83,5.58,78.267
9/13/2022,3:0:0,7.44,7.32,4.56,7.79,5.32,78.316
9/13/2022,3:15:0,7.32,7.33,4.69,8.55,5.73,78.251
9/13/2022,3:30:0,7.38,7.33,4.57,8.66,5.58,78.156
9/13/2022,3:45:0,7.21,7.33,4.63,10.9,5.46,77.985
9/13/2022,4:0:0,7.36,7.32,4.65,11.68,5.11,78.012
9/13/2022,4:15:0,7.48,7.31,4.41,10.95,4.97,78.17
9/13/2022,4:30:0,7.5,7.31,4.38,10.75,5.33,78.152
9/13/2022,4:45:0,7.46,7.31,4.49,12.06,4.99,78.044
9/13/2022,5:0:0,7.66,7.29,4.36,12.64,4.73,78.102
9/13/2022,5:15:0,7.48,7.31,4.57,12.6,4.75,77.986
9/13/2022,5:30:0,7.72,7.3,4.25,11.43,4.78,78.118
9/13/2022,5:45:0,7.77,7.29,4.19,9.96,5.02,78.219
9/13/2022,6:0:0,8.15,7.28,3.82,7.17,4.62,78.541
9/13/2022,6:15:0,8.02,7.28,3.92,8.59,4.96,78.408
9/13/2022,6:30:0,8.18,7.27,3.8,7.01,5.46,78.514
9/13/2022,6:45:0,8.53,7.26,3.47,5.69,4.96,78.793
9/13/2022,7:0:0,8.9,7.24,3.07,5.55,5.09,78.953
9/13/2022,7:15:0,9.15,7.24,2.84,8.3,4.86,78.978
9/13/2022,7:30:0,8.99,7.24,3.09,6.62,5.24,78.969
9/13/2022,7:45:0,9.17,7.23,2.8,6.62,5.05,79.09
9/13/2022,8:0:0,9.4,7.22,2.72,6.01,4.44,79.227
9/13/2022,8:15:0,9.39,7.24,2.55,8,4.32,79.133
9/13/2022,8:30:0,9.36,7.25,2.52,9.25,4.79,79.034
9/13/2022,8:45:0,8.99,7.24,2.98,7.17,3.9,79.045
9/13/2022,9:0:0,9.16,7.24,3,6.95,3.91,79.281
9/13/2022,9:15:0,9.16,7.24,2.83,6.38,3.79,79.192
9/13/2022,9:30:0,9.27,7.24,2.74,6.22,4.01,79.243
9/13/2022,9:45:0,9,7.25,3.16,6.3,3.51,79.126
9/13/2022,10:0:0,9.4,7.23,2.5,5.76,3.41,79.356
9/13/2022,10:15:0,9.31,7.24,2.76,5.88,3.66,79.394
9/13/2022,10:30:0,9.69,7.22,2.3,5.42,3.1,79.561
9/13/2022,10:45:0,9.64,7.22,2.33,5.6,2.69,79.54
9/13/2022,11:0:0,9.89,7.21,2.11,5.22,2.26,79.725
9/13/2022,11:15:0,9.96,7.21,2.13,5.09,2.15,79.797
9/13/2022,11:30:0,10.03,7.2,2.02,4.82,1.91,79.839
9/13/2022,11:45:0,9.79,7.22,2.4,4.76,2.07,79.882
9/13/2022,12:0:0,9.91,7.21,2.2,5.02,2.22,79.884
9/13/2022,12:15:0,9.83,7.22,2.33,4.69,2.03,79.884
9/13/2022,12:30:0,9.7,7.23,2.89,4.46,1.94,79.893
9/13/2022,12:45:0,10.34,7.21,1.49,5.34,2.15,79.921
9/13/2022,13:0:0,10.05,7.21,1.98,4.55,2.69,79.992
9/13/2022,13:15:0,10.14,7.2,1.82,4.38,2.12,80.001
9/13/2022,13:30:0,9.89,7.21,2.66,4.23,1.88,80.08
9/13/2022,13:45:0,9.99,7.2,2.08,3.89,1.76,80.083
9/13/2022,14:0:0,10.13,7.2,2.54,3.98,1.71,80.13
9/13/2022,14:15:0,10.23,7.18,1.9,3.72,1.64,80.125
9/13/2022,14:30:0,10.03,7.2,1.88,3.66,2.21,80.155
9/13/2022,14:45:0,10.11,7.21,2.27,3.54,2.45,80.082
9/13/2022,15:0:0,10.04,7.22,2.73,3.56,2.74,79.979
9/13/2022,15:15:0,9.96,7.22,2.58,3.4,2.71,79.853
9/13/2022,15:30:0,10.12,7.2,2.11,3.18,1.86,79.916
9/13/2022,15:45:0,10.11,7.21,2.43,3.35,2.16,79.93
9/13/2022,16:0:0,10.17,7.2,2.03,3.29,1.77,79.912
9/13/2022,16:15:0,10.21,7.19,2.16,3.17,1.93,79.921
9/13/2022,16:30:0,10.27,7.21,2.59,3.57,2.54,79.947
9/13/2022,16:45:0,10.27,7.21,2.25,3.61,2.89,79.938
9/13/2022,17:0:0,10.37,7.21,2.14,3.45,3.5,79.929
9/13/2022,17:15:0,10.3,7.22,2.08,3.93,2.97,79.873
9/13/2022,17:30:0,10.37,7.21,2.04,3.78,3.1,79.848
9/13/2022,17:45:0,10.3,7.22,2.43,3.57,3.51,79.831
9/13/2022,18:0:0,10.4,7.22,2.19,3.55,3.42,79.812
9/13/2022,18:15:0,10.39,7.22,2.3,3.59,3.06,79.734
9/13/2022,18:30:0,10.47,7.22,2.11,3.9,2.71,79.7
9/13/2022,18:45:0,10.45,7.22,2.3,3.39,2.33,79.585
9/13/2022,19:0:0,10.48,7.21,2.16,3.18,2.53,79.497
9/13/2022,19:15:0,10.51,7.2,2.21,3.14,2.15,79.464
9/13/2022,19:30:0,10.61,7.2,2.25,3.45,2.42,79.497
9/13/2022,19:45:0,10.66,7.2,2.14,3.2,2.02,79.462
9/13/2022,20:0:0,10.67,7.19,2.03,3.37,2.28,79.461
9/13/2022,20:15:0,10.73,7.2,1.87,3.36,2.12,79.371
9/13/2022,20:30:0,10.76,7.2,2.13,3.12,1.98,79.335
9/13/2022,20:45:0,10.78,7.2,1.99,3.11,1.88,79.32
9/13/2022,21:0:0,10.75,7.2,1.86,3.1,1.48,79.218
9/13/2022,21:15:0,10.79,7.19,1.66,3.69,1.56,79.236
9/13/2022,21:30:0,10.86,7.19,1.88,3.23,1.55,79.268
9/13/2022,21:45:0,10.82,7.19,1.89,3.31,1.34,79.153
9/13/2022,22:0:0,10.89,7.19,1.92,3.28,1.51,79.153
9/13/2022,22:15:0,10.9,7.18,1.51,3.46,1.44,79.189
9/13/2022,22:30:0,10.95,7.19,1.84,3.3,1.27,79.129
9/13/2022,22:45:0,10.97,7.18,1.48,3.29,1.69,79.135
9/13/2022,23:0:0,10.95,7.17,1.32,3.26,1.51,79.219
9/13/2022,23:15:0,11.02,7.18,1.6,3.25,2.16,79.189
9/13/2022,23:30:0,11.03,7.17,1.34,3.35,1.78,79.111
9/13/2022,23:45:0,11.14,7.17,1.48,3.55,1.55,79.221
9/14/2022,0:0:0,11.17,7.18,1.88,3.54,1.43,79.158
9/14/2022,0:15:0,11.22,7.18,1.81,3.45,1.57,79.192
9/14/2022,0:30:0,11.25,7.18,1.67,3.56,1.51,79.241
9/14/2022,0:45:0,11.25,7.17,1.28,3.76,1.36,79.236
9/14/2022,1:0:0,11.24,7.17,1.51,3.58,1.42,79.203
9/14/2022,1:15:0,11.27,7.17,1.39,3.84,2.11,79.246
9/14/2022,1:30:0,11.3,7.18,1.37,4.28,2.53,79.32
9/14/2022,1:45:0,11.29,7.18,1.31,4.42,1.75,79.05
9/14/2022,2:0:0,11.41,7.18,1.38,4.57,1.9,79.2
9/14/2022,2:15:0,11.43,7.18,1.59,4.39,2.44,79.068
9/14/2022,2:30:0,11.48,7.18,1.69,4.59,1.95,79.014
9/14/2022,2:45:0,11.43,7.18,1.61,4.71,2.01,78.852
9/14/2022,3:0:0,11.41,7.19,1.68,4.62,1.92,78.688
9/14/2022,3:15:0,11.37,7.18,1.49,5.06,2.08,78.658
9/14/2022,3:30:0,11.38,7.18,1.62,4.8,1.88,78.688
9/14/2022,3:45:0,11.37,7.18,1.51,4.98,1.96,78.618
9/14/2022,4:0:0,11.39,7.18,1.65,4.8,1.8,78.629
9/14/2022,4:15:0,11.31,7.18,1.41,4.82,2.08,78.487
9/14/2022,4:30:0,11.37,7.18,1.56,4.78,2.03,78.645
9/14/2022,4:45:0,11.39,7.18,1.7,4.99,1.94,78.618
9/14/2022,5:0:0,11.4,7.18,1.78,4.82,2.02,78.634
9/14/2022,5:15:0,11.39,7.18,1.47,4.65,1.72,78.526
9/14/2022,5:30:0,11.34,7.18,1.57,4.64,2.46,78.42
9/14/2022,5:45:0,11.38,7.17,1.43,4.51,2.06,78.372
9/14/2022,6:0:0,11.46,7.17,1.19,4.61,2.26,78.609
9/14/2022,6:15:0,11.41,7.16,1.07,4.43,3.14,78.516
9/14/2022,6:30:0,11.47,7.16,1.12,4.57,2.08,78.562
9/14/2022,6:45:0,11.45,7.16,1.32,4.53,2.34,78.478
9/14/2022,7:0:0,11.44,7.16,1.34,4.24,3.02,78.292
9/14/2022,7:15:0,11.46,7.16,1.39,4.09,2.72,78.292
9/14/2022,7:30:0,11.52,7.17,1.31,4.22,2.77,78.408
9/14/2022,7:45:0,11.42,7.17,1.15,4.49,2.97,78.134
9/14/2022,8:0:0,11.46,7.16,1.11,4.65,2.98,78.314
9/14/2022,8:15:0,11.49,7.17,1.24,4.47,3.09,78.28
9/14/2022,8:30:0,11.5,7.17,1.33,4.48,3.16,78.327
9/14/2022,8:45:0,11.51,7.17,1.32,4.63,2.98,78.406
9/14/2022,9:0:0,11.57,7.17,1.54,4.29,2.45,78.525
9/14/2022,9:15:0,11.59,7.17,1.39,4.12,2.33,78.669
