Sample_date,Sample_Time,Salinity_ppt,pH,DO_mg/L,Turb_NTU,Chl_ug/L,BGA_RFU,T_Fahr
9/22/2022,5:45:0,12.28,7.35,4.38,1.78,28.04,18.51,77.734
9/22/2022,6:0:0,12.22,7.36,4.49,1.55,27.82,15.02,77.664
9/22/2022,6:15:0,12.25,7.34,4.28,1.62,21.08,14.57,77.617
9/22/2022,6:30:0,12.34,7.32,4.17,1.53,21.04,14.31,77.704
9/22/2022,6:45:0,12.25,7.32,4.22,1.72,22.48,14.59,77.506
9/22/2022,7:0:0,12.33,7.32,4.09,1.73,19.5,12.53,77.403
9/22/2022,7:15:0,12.29,7.31,4.06,1.65,17.06,12.03,77.524
9/22/2022,7:30:0,12.23,7.32,4.24,1.44,19.94,11.21,77.409
9/22/2022,7:45:0,12.33,7.3,4.02,1.55,16.21,10.78,77.549
9/22/2022,8:0:0,12.16,7.34,4.45,1.5,19.04,11.81,77.412
9/22/2022,8:15:0,12.19,7.36,4.56,1.59,18.41,11.77,77.261
9/22/2022,8:30:0,12.21,7.35,4.37,1.41,19.02,12.0,77.439
9/22/2022,8:45:0,12.21,7.33,4.27,1.43,16.66,10.75,77.49
9/22/2022,9:0:0,12.28,7.31,4.16,1.66,14.17,8.63,77.526
9/22/2022,9:15:0,12.3,7.3,4.04,1.51,12.51,7.74,77.592
9/22/2022,9:30:0,12.26,7.31,4.08,1.38,12.74,7.66,77.571
9/22/2022,9:45:0,12.33,7.31,4.17,1.33,12.7,7.41,77.677
9/22/2022,10:0:0,12.33,7.33,4.04,1.35,13.98,7.83,77.644
9/22/2022,10:15:0,12.28,7.35,4.26,1.35,14.97,8.69,77.688
9/22/2022,10:30:0,12.43,7.35,4.26,1.38,15.67,9.32,77.821
9/22/2022,10:45:0,12.42,7.34,4.23,1.42,14.6,8.55,77.776
9/22/2022,11:0:0,12.37,7.35,4.29,1.4,14.17,8.3,77.729
9/22/2022,11:15:0,12.4,7.33,4.19,1.48,14.71,8.55,77.722
9/22/2022,11:30:0,12.37,7.34,4.34,1.46,16.57,10.04,77.733
9/22/2022,11:45:0,12.48,7.32,4.14,1.58,16.57,11.4,77.79
9/22/2022,12:0:0,12.39,7.36,4.6,1.57,20.04,12.36,77.725
9/22/2022,12:15:0,12.53,7.34,4.26,1.54,16.46,9.92,77.83
9/22/2022,12:30:0,12.51,7.33,4.15,1.57,15.09,8.92,77.821
9/22/2022,12:45:0,12.36,7.37,4.7,1.43,18.55,9.74,77.567
9/22/2022,13:0:0,12.54,7.33,4.17,1.55,15.13,9.42,77.844
9/22/2022,13:15:0,12.62,7.32,4.02,1.45,15.16,8.85,77.859
9/22/2022,13:30:0,12.57,7.36,4.47,1.48,18.58,12.27,77.715
9/22/2022,13:45:0,12.63,7.31,4.09,1.44,14.06,8.34,77.824
9/22/2022,14:0:0,12.62,7.33,4.11,1.38,13.84,8.18,77.788
9/22/2022,14:15:0,12.61,7.35,4.23,1.4,15.59,9.06,77.806
9/22/2022,14:30:0,12.58,7.36,4.53,1.31,16.04,9.4,77.758
9/22/2022,14:45:0,12.66,7.34,4.24,1.42,14.43,8.38,77.859
9/22/2022,15:0:0,12.66,7.33,4.25,1.51,11.89,6.92,77.868
9/22/2022,15:15:0,12.7,7.33,4.13,1.37,12.78,7.36,77.868
9/22/2022,15:30:0,12.67,7.35,4.4,1.41,13.86,7.96,77.85
9/22/2022,15:45:0,12.68,7.34,4.36,1.45,13.71,8.3,77.824
9/22/2022,16:0:0,12.69,7.33,4.26,1.29,12.87,7.39,77.878
9/22/2022,16:15:0,12.59,7.33,4.37,1.29,12.9,7.47,77.664
9/22/2022,16:30:0,12.68,7.32,4.3,1.32,13.01,7.22,77.682
9/22/2022,16:45:0,12.63,7.33,4.28,1.22,12.37,7.19,77.607
9/22/2022,17:0:0,12.74,7.3,4.09,1.36,10.88,6.21,77.662
9/22/2022,17:15:0,12.74,7.31,4.03,1.25,11.75,6.61,77.605
9/22/2022,17:30:0,12.83,7.29,3.82,1.22,10.56,5.92,77.715
9/22/2022,17:45:0,12.74,7.3,3.95,1.23,9.66,5.31,77.545
9/22/2022,18:0:0,12.81,7.28,3.69,1.29,9.73,5.25,77.634
9/22/2022,18:15:0,12.85,7.26,3.5,1.32,8.61,4.67,77.635
9/22/2022,18:30:0,12.85,7.25,3.48,1.32,8.24,4.45,77.574
9/22/2022,18:45:0,12.9,7.25,3.42,1.5,8.29,4.71,77.659
9/22/2022,19:0:0,12.91,7.27,3.41,1.47,7.88,4.38,77.563
9/22/2022,19:15:0,12.9,7.26,3.45,1.52,7.96,4.3,77.473
9/22/2022,19:30:0,12.95,7.25,3.43,1.63,7.44,4.14,77.508
9/22/2022,19:45:0,12.97,7.24,3.26,1.87,6.95,4.04,77.493
9/22/2022,20:0:0,12.95,7.22,3.01,1.39,5.97,3.15,77.437
9/22/2022,20:15:0,13.01,7.21,2.93,1.52,5.85,3.05,77.5
9/22/2022,20:30:0,13.02,7.21,2.86,1.66,5.57,2.98,77.423
9/22/2022,20:45:0,13.09,7.21,2.93,1.86,5.97,3.08,77.468
9/22/2022,21:0:0,13.13,7.2,2.79,1.9,5.27,2.81,77.473
9/22/2022,21:15:0,13.18,7.19,2.68,1.87,5.03,2.71,77.583
9/22/2022,21:30:0,13.17,7.19,2.47,1.95,4.95,2.63,77.538
9/22/2022,21:45:0,13.14,7.18,2.46,1.92,4.53,2.33,77.403
9/22/2022,22:0:0,13.2,7.17,2.4,2.21,4.28,2.33,77.486
9/22/2022,22:15:0,13.23,7.17,2.51,2.09,4.07,2.16,77.457
9/22/2022,22:30:0,13.23,7.16,2.46,2.19,3.82,2.19,77.414
9/22/2022,22:45:0,13.23,7.17,2.43,2.14,3.83,1.96,77.369
9/22/2022,23:0:0,13.19,7.16,2.32,1.97,3.49,1.85,77.283
9/22/2022,23:15:0,13.21,7.16,2.28,2.09,3.63,1.96,77.326
9/22/2022,23:30:0,13.26,7.16,2.21,2.47,3.3,1.66,77.401
9/22/2022,23:45:0,13.31,7.16,2.22,2.4,3.13,1.73,77.401
9/23/2022,0:0:0,13.32,7.15,2.1,2.55,3.15,1.75,77.409
9/23/2022,0:15:0,13.37,7.15,2.07,3.22,3.1,1.73,77.376
9/23/2022,0:30:0,13.39,7.16,2.16,3.28,3.18,1.54,77.295
9/23/2022,0:45:0,13.43,7.16,2.02,3.51,3.1,1.67,77.272
9/23/2022,1:0:0,13.46,7.15,1.88,3.62,3,1.6,77.284
9/23/2022,1:15:0,13.49,7.16,1.82,4.18,3.13,1.69,77.326
9/23/2022,1:30:0,13.53,7.17,1.79,4.91,2.99,1.67,77.29
9/23/2022,1:45:0,13.49,7.16,1.7,3.43,3,1.57,77.25
9/23/2022,2:0:0,13.69,7.17,1.74,5.04,2.56,1.55,77.414
9/23/2022,2:15:0,13.72,7.18,1.74,5.43,2.79,1.56,77.365
9/23/2022,2:30:0,13.74,7.18,1.74,5.24,2.83,1.68,77.234
9/23/2022,2:45:0,13.78,7.18,1.75,5.6,2.83,1.55,77.2
9/23/2022,3:0:0,13.87,7.19,1.67,6.04,2.65,1.63,77.212
9/23/2022,3:15:0,13.84,7.19,1.57,5.84,2.6,1.61,77.054
9/23/2022,3:30:0,13.97,7.2,1.5,5.74,2.73,1.57,77.158
9/23/2022,3:45:0,14.05,7.19,1.46,6.83,2.98,1.75,77.31
9/23/2022,4:0:0,14.13,7.19,1.48,7.56,3.04,1.96,77.344
9/23/2022,4:15:0,14.19,7.19,1.45,8.36,2.88,1.88,77.374
9/23/2022,4:30:0,14.18,7.19,1.47,8.55,2.99,1.95,77.337
9/23/2022,4:45:0,14.27,7.21,1.3,9.05,2.89,2.06,77.378
9/23/2022,5:0:0,14.28,7.21,1.35,9.21,2.91,2.05,77.346
9/23/2022,5:15:0,14.4,7.22,1.44,9.37,2.91,1.86,77.362
9/23/2022,5:30:0,14.44,7.22,1.44,9.27,2.83,1.91,77.387
9/23/2022,5:45:0,14.38,7.22,1.33,9.98,2.78,1.95,77.238
9/23/2022,6:0:0,14.41,7.23,1.35,9.79,2.82,2.1,77.131
9/23/2022,6:15:0,14.39,7.23,1.21,10.63,3.25,2.18,76.843
9/23/2022,6:30:0,14.24,7.22,1.39,10.91,3.21,2.25,76.681
9/23/2022,6:45:0,14.34,7.23,1.3,11.46,3.23,2.21,76.84
9/23/2022,7:0:0,14.38,7.22,1.3,10.67,2.96,2.15,76.951
9/23/2022,7:15:0,14.36,7.23,1.23,12.58,3.37,2.37,76.872
9/23/2022,7:30:0,14.41,7.22,1.23,12.36,2.92,2.18,76.878
9/23/2022,7:45:0,14.46,7.23,1.28,12.16,3.12,2.36,76.955
9/23/2022,8:0:0,14.47,7.23,1.2,12.32,3.13,2.24,76.978
9/23/2022,8:15:0,14.58,7.25,1.27,11.65,3.13,2.13,77.103
9/23/2022,8:30:0,14.54,7.24,1.19,12.98,2.87,2.21,76.95
9/23/2022,8:45:0,14.52,7.24,1.15,13.14,3,2.04,76.928
9/23/2022,9:0:0,14.59,7.24,1.17,14.72,3.01,2.1,77.005
9/23/2022,9:15:0,14.59,7.24,1.19,13.63,2.76,2.08,77.166
9/23/2022,9:30:0,14.67,7.24,1.28,14.03,3,2.09,77.29
9/23/2022,9:45:0,14.74,7.23,1.33,13.19,2.92,2.09,77.416
9/23/2022,10:0:0,14.66,7.23,1.14,13.99,3.03,2.07,77.396
9/23/2022,10:15:0,14.82,7.23,1.29,13.23,2.93,1.94,77.556
9/23/2022,10:30:0,14.78,7.23,1.28,14.01,2.9,1.99,77.522
9/23/2022,10:45:0,14.74,7.23,1.37,13.83,2.84,1.87,77.527
9/23/2022,11:0:0,14.73,7.24,1.29,14.1,2.9,1.86,77.567
9/23/2022,11:15:0,14.77,7.24,1.39,14.17,2.99,1.92,77.599
9/23/2022,11:30:0,14.8,7.23,1.35,14.16,2.77,1.7,77.61
9/23/2022,11:45:0,14.84,7.23,1.32,14.34,2.63,1.91,77.662
9/23/2022,12:0:0,14.86,7.23,1.36,13.67,2.87,1.91,77.72
9/23/2022,12:15:0,14.99,7.24,1.4,12.03,2.94,1.88,77.812
9/23/2022,12:30:0,14.95,7.24,1.23,12.88,2.92,2.01,77.808
9/23/2022,12:45:0,14.95,7.23,1.31,13.26,2.81,1.81,77.844
9/23/2022,13:0:0,14.94,7.23,1.17,14.16,2.74,1.95,77.81
9/23/2022,13:15:0,14.97,7.22,1.29,14.09,2.88,1.84,77.828
9/23/2022,13:30:0,14.92,7.22,1.21,14.9,2.97,1.91,77.83
9/23/2022,13:45:0,14.96,7.22,1.42,13.6,2.9,1.93,77.769
9/23/2022,14:0:0,14.96,7.23,1.3,13.96,2.95,1.98,77.756
9/23/2022,14:15:0,14.93,7.22,1.24,14.02,3.12,2.08,77.673
9/23/2022,14:30:0,15,7.23,1.22,14.3,3.05,2.07,77.722
9/23/2022,14:45:0,15.03,7.21,1.29,13.17,2.9,1.99,77.634
9/23/2022,15:0:0,15,7.22,1.2,14.06,3.14,2.12,77.515
9/23/2022,15:15:0,15.07,7.22,1.3,13.19,3.21,2.04,77.479
9/23/2022,15:30:0,14.94,7.22,1.31,14.89,3.22,2.17,77.239
9/23/2022,15:45:0,14.98,7.22,1.2,14.74,3.14,2.15,77.387
9/23/2022,16:0:0,14.95,7.23,1.17,14.7,3.19,2.02,77.356
9/23/2022,16:15:0,15.02,7.22,1.2,14.96,3.37,2.2,77.344
9/23/2022,16:30:0,15.01,7.23,1.17,14.3,3.17,2.16,77.378
9/23/2022,16:45:0,15.06,7.22,1.11,14.22,3.08,2.2,77.389
9/23/2022,17:0:0,15.08,7.22,1.24,14.1,2.93,1.99,77.329
9/23/2022,17:15:0,15.12,7.21,1.26,14.2,2.85,2.06,77.31
9/23/2022,17:30:0,15.12,7.21,1.28,14.31,2.98,2.14,77.274
9/23/2022,17:45:0,15.14,7.21,1.32,14.42,3.01,2.1,77.241
9/23/2022,18:0:0,15.2,7.21,1.29,13.48,2.87,2.03,77.281
9/23/2022,18:15:0,15.24,7.21,1.17,13.52,2.83,1.93,77.358
9/23/2022,18:30:0,15.24,7.21,1.25,14.03,2.83,1.95,77.277
9/23/2022,18:45:0,15.23,7.21,1.24,14.57,2.9,2.07,77.203
9/23/2022,19:0:0,15.25,7.21,1.27,14.01,2.67,1.9,77.211
9/23/2022,19:15:0,15.33,7.2,1.33,12.5,2.43,1.79,77.283
9/23/2022,19:30:0,15.32,7.2,1.28,13.4,2.52,1.9,77.211
9/23/2022,19:45:0,15.31,7.2,1.33,12.88,2.56,1.88,77.131
9/23/2022,20:0:0,15.3,7.21,1.18,13.96,2.49,1.77,77.094
9/23/2022,20:15:0,15.31,7.2,1.12,13.05,2.43,1.72,77.124
9/23/2022,20:30:0,15.3,7.21,1.04,13.49,2.61,1.77,77.027
9/23/2022,20:45:0,15.31,7.2,1.16,13.14,2.41,1.73,77.04
9/23/2022,21:0:0,15.32,7.2,1.1,12.99,2.47,1.63,77.056
9/23/2022,21:15:0,15.36,7.2,1.07,12.64,2.23,1.61,77.085
9/23/2022,21:30:0,15.33,7.21,1.04,13.69,2.52,1.78,76.984
9/23/2022,21:45:0,15.32,7.2,1.08,12.8,2.45,1.76,76.987
9/23/2022,22:0:0,15.34,7.2,1.12,12.69,2.39,1.63,76.986
9/23/2022,22:15:0,15.36,7.19,1.01,12.12,2.26,1.51,77.027
9/23/2022,22:30:0,15.34,7.19,1.05,10.43,2.29,1.62,76.978
9/23/2022,22:45:0,15.36,7.19,1.12,12.33,2.23,1.54,77.027
9/23/2022,23:0:0,15.35,7.19,1.02,12.42,2.38,1.73,76.941
9/23/2022,23:15:0,15.36,7.18,1.24,12.03,2.4,1.56,76.957
9/23/2022,23:30:0,15.33,7.18,1.22,12.19,2.3,1.65,76.863
9/23/2022,23:45:0,15.35,7.18,1.17,11.98,2.28,1.54,76.896
9/24/2022,0:0:0,15.35,7.18,1.34,11.62,2.23,1.5,76.897
9/24/2022,0:15:0,15.36,7.16,1.2,11.3,2.32,1.46,76.881
9/24/2022,0:30:0,15.35,7.17,1.28,11.52,2.23,1.44,76.833
9/24/2022,0:45:0,15.34,7.17,1.08,11.78,2.39,1.63,76.789
9/24/2022,1:0:0,15.35,7.16,1.18,10.76,2.13,1.46,76.806
9/24/2022,1:15:0,15.36,7.15,1.2,10.97,2.27,1.35,76.806
9/24/2022,1:30:0,15.34,7.16,0.87,11.61,2.3,1.59,76.734
9/24/2022,1:45:0,15.33,7.16,0.77,11.48,2.3,1.54,76.662
9/24/2022,2:0:0,15.35,7.15,1.04,10.47,2.21,1.6,76.721
9/24/2022,2:15:0,15.34,7.14,0.97,10.53,2.22,1.54,76.669
9/24/2022,2:30:0,15.3,7.13,1.17,10.03,2.19,1.29,76.545
9/24/2022,2:45:0,15.28,7.13,0.88,10.06,2.16,1.5,76.491
9/24/2022,3:0:0,15.27,7.13,1,9.68,2.24,1.34,76.453
9/24/2022,3:15:0,15.27,7.12,1.06,9.92,2.17,1.46,76.453
9/24/2022,3:30:0,15.27,7.12,1.13,9.73,2.28,1.29,76.419
9/24/2022,3:45:0,15.26,7.12,1.16,9.12,2.2,1.4,76.381
9/24/2022,4:0:0,15.26,7.13,1.12,9.98,2.17,1.39,76.402
9/24/2022,4:15:0,15.27,7.13,1.14,9.75,2.32,1.35,76.397
9/24/2022,4:30:0,15.26,7.12,1.05,9.63,2.2,1.5,76.37
9/24/2022,4:45:0,15.27,7.14,1.21,10.72,2.31,1.5,76.402
9/24/2022,5:0:0,15.19,7.14,0.95,11,2.61,1.65,76.186
9/24/2022,5:15:0,15.17,7.13,1.09,9.67,2.42,1.62,76.122
9/24/2022,5:30:0,15.16,7.11,1.17,8.51,2.22,1.34,76.093
9/24/2022,5:45:0,15.15,7.11,1.16,8.84,2.09,1.41,76.01
9/24/2022,6:0:0,15.13,7.11,1.2,8.5,2.23,1.46,75.958
9/24/2022,6:15:0,15.13,7.1,1.37,8.06,2.16,1.5,75.947
9/24/2022,6:30:0,15.12,7.09,1.29,7.5,2.27,1.25,75.902
9/24/2022,6:45:0,15.09,7.09,1.4,7.16,2.27,1.4,75.769
9/24/2022,7:0:0,15.06,7.08,1.24,7.16,2.36,1.29,75.657
9/24/2022,7:15:0,15.06,7.08,1.07,7.15,2.3,1.3,75.616
9/24/2022,7:30:0,15.05,7.08,1.17,6.74,2.33,1.41,75.589
9/24/2022,7:45:0,15.06,7.08,1.39,6.28,2.58,1.59,75.614
9/24/2022,8:0:0,15.05,7.08,1.2,6.38,2.72,1.47,75.587
9/24/2022,8:15:0,15.05,7.07,1.25,6.52,2.41,1.3,75.596
9/24/2022,8:30:0,15.04,7.07,1.28,6.12,2.15,1.34,75.571
9/24/2022,8:45:0,15.02,7.07,1.22,6.16,2.37,1.48,75.542
9/24/2022,9:0:0,15.03,7.08,1.43,6.05,2.13,1.16,75.567
9/24/2022,9:15:0,15.04,7.08,1.43,6.35,2.02,1.08,75.605
9/24/2022,9:30:0,15.02,7.08,1.39,6.1,2.16,1.2,75.555
9/24/2022,9:45:0,15,7.08,1.21,6.04,2.14,1.1,75.499
9/24/2022,10:0:0,14.98,7.08,1.38,6.04,2.31,1.25,75.443
9/24/2022,10:15:0,14.96,7.08,1.38,5.57,2.1,1.13,75.418
9/24/2022,10:30:0,14.96,7.07,0.87,5.4,2.36,1.13,75.412
9/24/2022,10:45:0,14.84,7.09,1.44,4.72,2.43,1.34,75.313
9/24/2022,11:0:0,14.83,7.08,1.49,4.53,2.34,1.17,75.36
9/24/2022,11:15:0,14.84,7.09,1.51,4.57,2.22,1.08,75.4
9/24/2022,11:30:0,14.84,7.09,1.45,4.41,2.31,1.27,75.418
9/24/2022,11:45:0,14.83,7.09,1.5,4.36,2.82,1.49,75.441
9/24/2022,12:0:0,14.8,7.1,1.89,4.21,2.7,1.43,75.515
9/24/2022,12:15:0,14.73,7.11,1.9,4.06,2.97,1.65,75.553
9/24/2022,12:30:0,14.69,7.12,2.35,4.15,2.68,1.37,75.596
9/24/2022,12:45:0,14.74,7.11,2.05,4.23,2.64,1.25,75.643
9/24/2022,13:0:0,14.68,7.12,2.23,4.15,2.45,1.29,75.688
9/24/2022,13:15:0,14.69,7.12,2.42,4.01,2.46,1.33,75.742
9/24/2022,13:30:0,14.64,7.13,2.3,5.54,3.49,1.97,75.79
9/24/2022,13:45:0,14.66,7.13,2.46,3.94,3.75,2.18,75.862
9/24/2022,14:0:0,14.64,7.13,2.35,3.36,4.52,2.87,75.895
9/24/2022,14:15:0,14.63,7.14,2.29,3.27,4.64,2.74,75.871
9/24/2022,14:30:0,14.67,7.13,2.23,3.3,4.16,2.47,75.859
9/24/2022,14:45:0,14.66,7.13,2.28,3.17,4.37,2.52,75.846
9/24/2022,15:0:0,14.66,7.13,2.38,3.16,4.92,2.88,75.859
9/24/2022,15:15:0,14.64,7.14,2.43,3.04,5.51,3.15,75.877
9/24/2022,15:30:0,14.63,7.15,2.51,2.88,6.43,3.91,75.821
9/24/2022,15:45:0,14.6,7.17,2.65,2.89,9.63,6.08,75.763
9/24/2022,16:0:0,14.58,7.17,2.74,2.81,9.89,6.0,75.762
9/24/2022,16:15:0,14.61,7.16,2.54,2.98,9.09,5.39,75.776
9/24/2022,16:30:0,14.62,7.15,2.48,2.71,10.58,5.62,75.735
9/24/2022,16:45:0,14.6,7.16,2.58,2.8,10.24,7.95,75.684
9/24/2022,17:0:0,14.6,7.16,2.63,2.68,12.02,6.21,75.663
9/24/2022,17:15:0,14.57,7.18,2.82,2.74,12.02,9.32,75.596
9/24/2022,17:30:0,14.58,7.17,2.74,2.46,13.27,7.35,75.578
9/24/2022,17:45:0,14.57,7.17,2.77,2.41,10.64,8.56,75.54
9/24/2022,18:0:0,14.61,7.15,2.53,2.59,8.52,5.34,75.574
9/24/2022,18:15:0,14.61,7.15,2.4,2.3,8,4.93,75.58
9/24/2022,18:30:0,14.61,7.14,2.42,2.4,8.18,5.0,75.556
9/24/2022,18:45:0,14.62,7.14,2.38,2.41,6.91,4.52,75.529
9/24/2022,19:0:0,14.6,7.14,2.34,2.27,7.05,4.2,75.51
9/24/2022,19:15:0,14.61,7.14,2.39,2.26,7.2,4.56,75.479
9/24/2022,19:30:0,14.6,7.14,2.29,2.26,7.45,4.35,75.454
9/24/2022,19:45:0,14.61,7.13,2.21,2.16,7.18,4.19,75.436
9/24/2022,20:0:0,14.62,7.13,2.19,2.31,6.65,4.07,75.414
9/24/2022,20:15:0,14.63,7.12,2.28,2.28,5.7,3.42,75.407
9/24/2022,20:30:0,14.62,7.12,2.23,2.18,5.6,3.32,75.38
9/24/2022,20:45:0,14.64,7.11,2.15,2.26,5.52,3.26,75.369
9/24/2022,21:0:0,14.63,7.1,2.3,2.22,5.06,3.0,75.348
9/24/2022,21:15:0,14.62,7.12,2.18,2.13,4.88,2.99,75.335
9/24/2022,21:30:0,14.63,7.11,2.19,2.26,4.92,2.35,75.326
9/24/2022,21:45:0,14.66,7.1,2.14,2.34,4.6,2.51,75.337
9/24/2022,22:0:0,14.63,7.11,2.29,2.38,5.09,2.99,75.292
9/24/2022,22:15:0,14.66,7.11,2.21,2.22,4.07,2.18,75.33
9/24/2022,22:30:0,14.63,7.11,2.2,2.04,4.92,2.79,75.254
9/24/2022,22:45:0,14.63,7.11,2.21,2.28,4.23,2.3,75.258
9/24/2022,23:0:0,14.64,7.1,2.22,1.99,4.68,2.66,75.272
9/24/2022,23:15:0,14.64,7.11,2.11,1.94,4.6,2.33,75.274
9/24/2022,23:30:0,14.65,7.1,2.3,2.26,4.32,2.44,75.286
9/24/2022,23:45:0,14.65,7.11,2.27,2.13,4.22,2.33,75.231
9/25/2022,0:0:0,14.61,7.11,2.17,2.19,4.37,2.27,75.177
9/25/2022,0:15:0,14.64,7.1,2.16,2.12,4.69,2.53,75.182
9/25/2022,0:30:0,14.62,7.1,2.11,2.14,4.31,2.38,75.2
9/25/2022,0:45:0,14.63,7.11,2.08,2.22,3.99,2.22,75.187
9/25/2022,1:0:0,14.62,7.1,1.99,2.31,4.4,2.5,75.195
9/25/2022,1:15:0,14.62,7.09,2.05,2.06,4.34,2.52,75.139
9/25/2022,1:30:0,14.59,7.11,2.14,2.07,4.03,2.13,75.043
9/25/2022,1:45:0,14.6,7.1,1.96,2.23,3.88,2.16,75.097
9/25/2022,2:0:0,14.6,7.11,2.09,2.38,3.95,2.03,75.011
9/25/2022,2:15:0,14.56,7.1,2.06,1.86,3.7,1.94,74.914
9/25/2022,2:30:0,14.49,7.11,2.15,2.28,3.56,1.96,74.714
9/25/2022,2:45:0,14.51,7.12,2.06,2.76,3.23,1.9,74.754
9/25/2022,3:0:0,14.4,7.12,2.24,2.36,3.28,1.51,74.361
9/25/2022,3:15:0,14.47,7.12,2.25,2.65,3.52,1.69,74.507
9/25/2022,3:30:0,14.42,7.13,2.51,2.72,3.04,1.5,74.403
9/25/2022,3:45:0,14.43,7.13,2.47,2.93,2.8,1.42,74.491
9/25/2022,4:0:0,14.44,7.12,2.13,2.9,3.06,1.57,74.485
9/25/2022,4:15:0,14.43,7.12,2.37,3.14,2.7,1.47,74.595
9/25/2022,4:30:0,14.44,7.11,2.13,3.14,3.26,1.73,74.673
9/25/2022,4:45:0,14.38,7.11,2,3.15,2.8,1.42,74.613
9/25/2022,5:0:0,14.31,7.1,1.91,2.75,2.95,1.57,74.415
9/25/2022,5:15:0,14.43,7.1,1.83,3.09,3.2,1.75,74.827
9/25/2022,5:30:0,14.39,7.1,1.94,3.02,2.94,1.84,74.84
9/25/2022,5:45:0,14.4,7.1,1.95,2.92,3.46,2.02,74.84
9/25/2022,6:0:0,14.39,7.08,1.76,3.05,3.4,1.96,74.872
9/25/2022,6:15:0,14.38,7.09,1.95,2.6,3.63,2.25,74.827
9/25/2022,6:30:0,14.39,7.09,1.73,2.8,4.45,3.18,74.849
9/25/2022,6:45:0,14.36,7.08,1.75,2.67,3.24,1.97,74.838
9/25/2022,7:0:0,14.38,7.08,1.67,2.41,3.15,1.83,74.811
9/25/2022,7:15:0,14.39,7.09,1.76,2.58,2.42,1.39,74.813
9/25/2022,7:30:0,14.36,7.09,1.66,2.79,3.3,1.63,74.811
9/25/2022,7:45:0,14.34,7.09,1.77,2.54,1.77,0.68,74.784
9/25/2022,8:0:0,14.37,7.09,1.64,2.9,1.73,0.69,74.836
9/25/2022,8:15:0,14.32,7.08,1.59,2.8,1.75,0.74,74.86
9/25/2022,8:30:0,14.3,7.09,1.74,2.51,1.81,0.51,74.683
9/25/2022,8:45:0,14.29,7.09,1.82,2.43,1.67,0.39,74.629
9/25/2022,9:0:0,14.3,7.09,1.82,2.37,1.62,0.52,74.694
9/25/2022,9:15:0,14.27,7.09,1.8,2.16,1.6,0.42,74.662
9/25/2022,9:30:0,14.25,7.09,1.89,2.32,1.58,0.45,74.673
9/25/2022,9:45:0,14.29,7.09,1.73,2.47,1.59,0.44,74.725
9/25/2022,10:0:0,14.3,7.09,1.71,2.24,1.53,0.33,74.716
9/25/2022,10:15:0,14.39,7.08,1.54,2.14,1.35,0.4,74.903
9/25/2022,10:30:0,14.34,7.09,1.65,2.43,1.52,0.38,74.845
9/25/2022,10:45:0,14.27,7.09,1.72,2.35,1.48,0.51,74.768
9/25/2022,11:0:0,14.33,7.09,1.72,2.31,1.44,0.49,74.826
9/25/2022,11:15:0,14.3,7.09,1.72,2.56,1.45,0.45,74.842
9/25/2022,11:30:0,14.38,7.09,1.65,2.4,1.67,0.41,74.941
9/25/2022,11:45:0,14.33,7.09,1.77,2.46,1.45,0.37,74.928
9/25/2022,12:0:0,14.17,7.1,1.94,2.59,1.65,0.51,74.775
9/25/2022,12:15:0,14.03,7.1,2.22,2.57,1.52,0.47,74.737
9/25/2022,12:30:0,13.97,7.1,2.28,2.69,1.51,0.53,74.761
9/25/2022,12:45:0,13.71,7.11,2.44,2.48,1.33,0.4,74.572
9/25/2022,13:0:0,13.89,7.1,2.26,2.24,1.38,0.33,74.739
9/25/2022,13:15:0,13.67,7.11,2.45,2.13,1.54,0.47,74.737
9/25/2022,13:30:0,13.55,7.11,2.39,2.09,1.38,0.33,74.662
9/25/2022,13:45:0,13.79,7.11,2.15,2.31,1.49,0.42,74.795
9/25/2022,14:0:0,13.58,7.13,2.43,2.35,1.65,0.5,74.568
9/25/2022,14:15:0,13.88,7.1,2.09,2.43,1.8,0.51,74.791
9/25/2022,14:30:0,14.06,7.09,2.05,2.19,1.8,0.51,74.923
9/25/2022,14:45:0,13.82,7.11,2.19,2.2,2.12,0.94,74.714
9/25/2022,15:0:0,14.13,7.09,1.93,2.11,3.18,1.48,74.903
9/25/2022,15:15:0,14.18,7.1,1.89,2.31,2.53,1.22,74.941
9/25/2022,15:30:0,14.18,7.11,1.94,2.37,3.23,1.77,74.905
9/25/2022,15:45:0,14.14,7.11,2.09,2.21,3.04,1.67,74.898
9/25/2022,16:0:0,14.12,7.1,2.09,2.25,3.42,1.89,74.871
9/25/2022,16:15:0,14.1,7.11,2.3,2.25,3.4,1.84,74.844
9/25/2022,16:30:0,13.96,7.12,2.31,2.08,4.17,2.46,74.728
9/25/2022,16:45:0,13.89,7.12,2.5,2.24,4.08,2.21,74.62
9/25/2022,17:0:0,13.9,7.12,2.5,2.21,3.16,1.78,74.646
9/25/2022,17:15:0,13.7,7.13,2.58,2.2,3.12,1.47,74.494
9/25/2022,17:30:0,13.61,7.15,2.8,2.26,3.46,1.58,74.385
9/25/2022,17:45:0,13.59,7.15,2.77,2.58,3.82,1.8,74.44
9/25/2022,18:0:0,13.6,7.14,2.55,2.65,3.71,1.85,74.5
9/25/2022,18:15:0,13.7,7.13,2.73,2.49,3.52,1.59,74.575
9/25/2022,18:30:0,13.79,7.12,2.47,2.78,3.28,1.53,74.718
