Date,Time (GMT),Verified (ft)
2022/09/11,16:00,2.15
2022/09/11,16:06,2.13
2022/09/11,16:12,2.11
2022/09/11,16:18,2.08
2022/09/11,16:24,2.06
2022/09/11,16:30,2.04
2022/09/11,16:36,2.01
2022/09/11,16:42,1.98
2022/09/11,16:48,1.97
2022/09/11,16:54,1.95
2022/09/11,17:00,1.94
2022/09/11,17:06,1.92
2022/09/11,17:12,1.9
2022/09/11,17:18,1.9
2022/09/11,17:24,1.87
2022/09/11,17:30,1.86
2022/09/11,17:36,1.86
2022/09/11,17:42,1.84
2022/09/11,17:48,1.84
2022/09/11,17:54,1.83
2022/09/11,18:00,1.81
2022/09/11,18:06,1.82
2022/09/11,18:12,1.8
2022/09/11,18:18,1.8
2022/09/11,18:24,1.83
2022/09/11,18:30,1.84
2022/09/11,18:36,1.86
2022/09/11,18:42,1.87
2022/09/11,18:48,1.9
2022/09/11,18:54,1.92
2022/09/11,19:00,1.94
2022/09/11,19:06,1.95
2022/09/11,19:12,1.96
2022/09/11,19:18,1.99
2022/09/11,19:24,2
2022/09/11,19:30,2.03
2022/09/11,19:36,2.05
2022/09/11,19:42,2.06
2022/09/11,19:48,2.09
2022/09/11,19:54,2.11
2022/09/11,20:00,2.14
2022/09/11,20:06,2.15
2022/09/11,20:12,2.17
2022/09/11,20:18,2.19
2022/09/11,20:24,2.2
2022/09/11,20:30,2.22
2022/09/11,20:36,2.24
2022/09/11,20:42,2.28
2022/09/11,20:48,2.31
2022/09/11,20:54,2.32
2022/09/11,21:00,2.35
2022/09/11,21:06,2.37
2022/09/11,21:12,2.4
2022/09/11,21:18,2.43
2022/09/11,21:24,2.45
2022/09/11,21:30,2.5
2022/09/11,21:36,2.54
2022/09/11,21:42,2.58
2022/09/11,21:48,2.62
2022/09/11,21:54,2.63
2022/09/11,22:00,2.67
2022/09/11,22:06,2.71
2022/09/11,22:12,2.74
2022/09/11,22:18,2.79
2022/09/11,22:24,2.81
2022/09/11,22:30,2.84
2022/09/11,22:36,2.85
2022/09/11,22:42,2.88
2022/09/11,22:48,2.91
2022/09/11,22:54,2.95
2022/09/11,23:00,2.97
2022/09/11,23:06,2.99
2022/09/11,23:12,3.01
2022/09/11,23:18,3.03
2022/09/11,23:24,3.06
2022/09/11,23:30,3.12
2022/09/11,23:36,3.18
2022/09/11,23:42,3.25
2022/09/11,23:48,3.33
2022/09/11,23:54,3.39
2022/09/12,00:00,3.39
2022/09/12,00:06,3.39
2022/09/12,00:12,3.38
2022/09/12,00:18,3.36
2022/09/12,00:24,3.36
2022/09/12,00:30,3.33
2022/09/12,00:36,3.29
2022/09/12,00:42,3.26
2022/09/12,00:48,3.22
2022/09/12,00:54,3.2
2022/09/12,01:00,3.16
2022/09/12,01:06,3.11
2022/09/12,01:12,3.08
2022/09/12,01:18,3.04
2022/09/12,01:24,3
2022/09/12,01:30,2.99
2022/09/12,01:36,2.93
2022/09/12,01:42,2.88
2022/09/12,01:48,2.84
2022/09/12,01:54,2.8
2022/09/12,02:00,2.79
2022/09/12,02:06,2.77
2022/09/12,02:12,2.75
2022/09/12,02:18,2.73
2022/09/12,02:24,2.7
2022/09/12,02:30,2.69
2022/09/12,02:36,2.67
2022/09/12,02:42,2.65
2022/09/12,02:48,2.62
2022/09/12,02:54,2.61
2022/09/12,03:00,2.6
2022/09/12,03:06,2.58
2022/09/12,03:12,2.56
2022/09/12,03:18,2.54
2022/09/12,03:24,2.51
2022/09/12,03:30,2.48
2022/09/12,03:36,2.46
2022/09/12,03:42,2.43
2022/09/12,03:48,2.4
2022/09/12,03:54,2.37
2022/09/12,04:00,2.33
2022/09/12,04:06,2.27
2022/09/12,04:12,2.23
2022/09/12,04:18,2.18
2022/09/12,04:24,2.14
2022/09/12,04:30,2.11
2022/09/12,04:36,2.08
2022/09/12,04:42,2.04
2022/09/12,04:48,2.02
2022/09/12,04:54,1.99
2022/09/12,05:00,1.96
2022/09/12,05:06,1.95
2022/09/12,05:12,1.92
2022/09/12,05:18,1.89
2022/09/12,05:24,1.86
2022/09/12,05:30,1.82
2022/09/12,05:36,1.8
2022/09/12,05:42,1.78
2022/09/12,05:48,1.74
2022/09/12,05:54,1.73
2022/09/12,06:00,1.7
2022/09/12,06:06,1.68
2022/09/12,06:12,1.66
2022/09/12,06:18,1.63
2022/09/12,06:24,1.61
2022/09/12,06:30,1.59
2022/09/12,06:36,1.58
2022/09/12,06:42,1.57
2022/09/12,06:48,1.55
2022/09/12,06:54,1.53
2022/09/12,07:00,1.5
2022/09/12,07:06,1.48
2022/09/12,07:12,1.46
2022/09/12,07:18,1.47
2022/09/12,07:24,1.47
2022/09/12,07:30,1.47
2022/09/12,07:36,1.47
2022/09/12,07:42,1.46
2022/09/12,07:48,1.47
2022/09/12,07:54,1.49
2022/09/12,08:00,1.52
2022/09/12,08:06,1.54
2022/09/12,08:12,1.56
2022/09/12,08:18,1.56
2022/09/12,08:24,1.58
2022/09/12,08:30,1.6
2022/09/12,08:36,1.62
2022/09/12,08:42,1.67
2022/09/12,08:48,1.7
2022/09/12,08:54,1.74
2022/09/12,09:00,1.78
2022/09/12,09:06,1.8
2022/09/12,09:12,1.84
2022/09/12,09:18,1.87
2022/09/12,09:24,1.91
2022/09/12,09:30,1.95
2022/09/12,09:36,1.99
2022/09/12,09:42,2.01
2022/09/12,09:48,2.04
2022/09/12,09:54,2.07
2022/09/12,10:00,2.1
2022/09/12,10:06,2.14
2022/09/12,10:12,2.17
2022/09/12,10:18,2.2
2022/09/12,10:24,2.24
2022/09/12,10:30,2.27
2022/09/12,10:36,2.29
2022/09/12,10:42,2.31
2022/09/12,10:48,2.32
2022/09/12,10:54,2.35
2022/09/12,11:00,2.38
2022/09/12,11:06,2.41
2022/09/12,11:12,2.43
2022/09/12,11:18,2.45
2022/09/12,11:24,2.46
2022/09/12,11:30,2.48
2022/09/12,11:36,2.51
2022/09/12,11:42,2.53
2022/09/12,11:48,2.55
2022/09/12,11:54,2.57
2022/09/12,12:00,2.59
2022/09/12,12:06,2.59
2022/09/12,12:12,2.6
2022/09/12,12:18,2.61
2022/09/12,12:24,2.62
2022/09/12,12:30,2.62
2022/09/12,12:36,2.62
2022/09/12,12:42,2.62
2022/09/12,12:48,2.62
2022/09/12,12:54,2.62
2022/09/12,13:00,2.61
2022/09/12,13:06,2.6
2022/09/12,13:12,2.59
2022/09/12,13:18,2.58
2022/09/12,13:24,2.56
2022/09/12,13:30,2.54
2022/09/12,13:36,2.51
2022/09/12,13:42,2.49
2022/09/12,13:48,2.47
2022/09/12,13:54,2.44
2022/09/12,14:00,2.41
2022/09/12,14:06,2.38
2022/09/12,14:12,2.35
2022/09/12,14:18,2.31
2022/09/12,14:24,2.29
2022/09/12,14:30,2.26
2022/09/12,14:36,2.23
2022/09/12,14:42,2.19
2022/09/12,14:48,2.16
2022/09/12,14:54,2.13
2022/09/12,15:00,2.1
2022/09/12,15:06,2.07
2022/09/12,15:12,2.04
2022/09/12,15:18,2.01
2022/09/12,15:24,1.99
2022/09/12,15:30,1.96
2022/09/12,15:36,1.94
2022/09/12,15:42,1.91
2022/09/12,15:48,1.88
2022/09/12,15:54,1.84
2022/09/12,16:00,1.82
2022/09/12,16:06,1.79
2022/09/12,16:12,1.75
2022/09/12,16:18,1.73
2022/09/12,16:24,1.7
2022/09/12,16:30,1.68
2022/09/12,16:36,1.65
2022/09/12,16:42,1.62
2022/09/12,16:48,1.6
2022/09/12,16:54,1.58
2022/09/12,17:00,1.56
2022/09/12,17:06,1.54
2022/09/12,17:12,1.51
2022/09/12,17:18,1.49
2022/09/12,17:24,1.47
2022/09/12,17:30,1.46
2022/09/12,17:36,1.43
2022/09/12,17:42,1.43
2022/09/12,17:48,1.42
2022/09/12,17:54,1.41
2022/09/12,18:00,1.39
2022/09/12,18:06,1.37
2022/09/12,18:12,1.36
2022/09/12,18:18,1.35
2022/09/12,18:24,1.34
2022/09/12,18:30,1.32
2022/09/12,18:36,1.31
2022/09/12,18:42,1.31
2022/09/12,18:48,1.29
2022/09/12,18:54,1.28
2022/09/12,19:00,1.28
2022/09/12,19:06,1.29
2022/09/12,19:12,1.28
2022/09/12,19:18,1.28
2022/09/12,19:24,1.26
2022/09/12,19:30,1.27
2022/09/12,19:36,1.27
2022/09/12,19:42,1.28
2022/09/12,19:48,1.29
2022/09/12,19:54,1.31
2022/09/12,20:00,1.33
2022/09/12,20:06,1.35
2022/09/12,20:12,1.37
2022/09/12,20:18,1.4
2022/09/12,20:24,1.42
2022/09/12,20:30,1.45
2022/09/12,20:36,1.48
2022/09/12,20:42,1.52
2022/09/12,20:48,1.55
2022/09/12,20:54,1.57
2022/09/12,21:00,1.6
2022/09/12,21:06,1.65
2022/09/12,21:12,1.69
2022/09/12,21:18,1.72
2022/09/12,21:24,1.75
2022/09/12,21:30,1.78
2022/09/12,21:36,1.83
2022/09/12,21:42,1.86
2022/09/12,21:48,1.88
2022/09/12,21:54,1.93
2022/09/12,22:00,1.96
2022/09/12,22:06,2
2022/09/12,22:12,2.02
2022/09/12,22:18,2.05
2022/09/12,22:24,2.1
2022/09/12,22:30,2.14
2022/09/12,22:36,2.17
2022/09/12,22:42,2.19
2022/09/12,22:48,2.22
2022/09/12,22:54,2.25
2022/09/12,23:00,2.29
2022/09/12,23:06,2.34
2022/09/12,23:12,2.38
2022/09/12,23:18,2.42
2022/09/12,23:24,2.45
2022/09/12,23:30,2.49
2022/09/12,23:36,2.52
2022/09/12,23:42,2.55
2022/09/12,23:48,2.6
2022/09/12,23:54,2.64
2022/09/13,00:00,2.64
2022/09/13,00:06,2.67
2022/09/13,00:12,2.68
2022/09/13,00:18,2.68
2022/09/13,00:24,2.71
2022/09/13,00:30,2.71
2022/09/13,00:36,2.73
2022/09/13,00:42,2.75
2022/09/13,00:48,2.76
2022/09/13,00:54,2.78
2022/09/13,01:00,2.81
2022/09/13,01:06,2.82
2022/09/13,01:12,2.82
2022/09/13,01:18,2.83
2022/09/13,01:24,2.85
2022/09/13,01:30,2.88
2022/09/13,01:36,2.92
2022/09/13,01:42,2.93
2022/09/13,01:48,2.93
2022/09/13,01:54,2.92
2022/09/13,02:00,2.89
2022/09/13,02:06,2.86
2022/09/13,02:12,2.82
2022/09/13,02:18,2.77
2022/09/13,02:24,2.69
2022/09/13,02:30,2.63
2022/09/13,02:36,2.59
2022/09/13,02:42,2.56
2022/09/13,02:48,2.53
2022/09/13,02:54,2.51
2022/09/13,03:00,2.48
2022/09/13,03:06,2.44
2022/09/13,03:12,2.42
2022/09/13,03:18,2.41
2022/09/13,03:24,2.4
2022/09/13,03:30,2.39
2022/09/13,03:36,2.35
2022/09/13,03:42,2.3
2022/09/13,03:48,2.27
2022/09/13,03:54,2.24
2022/09/13,04:00,2.22
2022/09/13,04:06,2.19
2022/09/13,04:12,2.15
2022/09/13,04:18,2.13
2022/09/13,04:24,2.11
2022/09/13,04:30,2.1
2022/09/13,04:36,2.08
2022/09/13,04:42,2.06
2022/09/13,04:48,2.04
2022/09/13,04:54,2.02
2022/09/13,05:00,2
2022/09/13,05:06,1.98
2022/09/13,05:12,1.96
2022/09/13,05:18,1.93
2022/09/13,05:24,1.89
2022/09/13,05:30,1.85
2022/09/13,05:36,1.81
2022/09/13,05:42,1.79
2022/09/13,05:48,1.76
2022/09/13,05:54,1.73
2022/09/13,06:00,1.72
2022/09/13,06:06,1.68
2022/09/13,06:12,1.65
2022/09/13,06:18,1.63
2022/09/13,06:24,1.59
2022/09/13,06:30,1.58
2022/09/13,06:36,1.56
2022/09/13,06:42,1.53
2022/09/13,06:48,1.52
2022/09/13,06:54,1.49
2022/09/13,07:00,1.47
2022/09/13,07:06,1.45
2022/09/13,07:12,1.44
2022/09/13,07:18,1.43
2022/09/13,07:24,1.41
2022/09/13,07:30,1.4
2022/09/13,07:36,1.4
2022/09/13,07:42,1.39
2022/09/13,07:48,1.4
2022/09/13,07:54,1.4
2022/09/13,08:00,1.4
2022/09/13,08:06,1.4
2022/09/13,08:12,1.4
2022/09/13,08:18,1.41
2022/09/13,08:24,1.43
2022/09/13,08:30,1.46
2022/09/13,08:36,1.47
2022/09/13,08:42,1.49
2022/09/13,08:48,1.51
2022/09/13,08:54,1.52
2022/09/13,09:00,1.55
2022/09/13,09:06,1.57
2022/09/13,09:12,1.58
2022/09/13,09:18,1.61
2022/09/13,09:24,1.64
2022/09/13,09:30,1.66
2022/09/13,09:36,1.7
2022/09/13,09:42,1.73
2022/09/13,09:48,1.75
2022/09/13,09:54,1.78
2022/09/13,10:00,1.8
2022/09/13,10:06,1.84
2022/09/13,10:12,1.87
2022/09/13,10:18,1.9
2022/09/13,10:24,1.93
2022/09/13,10:30,1.95
2022/09/13,10:36,1.98
2022/09/13,10:42,2.01
2022/09/13,10:48,2.04
2022/09/13,10:54,2.06
2022/09/13,11:00,2.09
2022/09/13,11:06,2.11
2022/09/13,11:12,2.12
2022/09/13,11:18,2.13
2022/09/13,11:24,2.15
2022/09/13,11:30,2.18
2022/09/13,11:36,2.2
2022/09/13,11:42,2.22
2022/09/13,11:48,2.24
2022/09/13,11:54,2.27
2022/09/13,12:00,2.29
2022/09/13,12:06,2.31
2022/09/13,12:12,2.33
2022/09/13,12:18,2.35
2022/09/13,12:24,2.37
2022/09/13,12:30,2.39
2022/09/13,12:36,2.41
2022/09/13,12:42,2.41
2022/09/13,12:48,2.4
2022/09/13,12:54,2.41
2022/09/13,13:00,2.4
2022/09/13,13:06,2.41
2022/09/13,13:12,2.41
2022/09/13,13:18,2.4
2022/09/13,13:24,2.38
2022/09/13,13:30,2.37
2022/09/13,13:36,2.35
2022/09/13,13:42,2.33
2022/09/13,13:48,2.35
2022/09/13,13:54,2.32
2022/09/13,14:00,2.29
2022/09/13,14:06,2.27
2022/09/13,14:12,2.25
2022/09/13,14:18,2.23
2022/09/13,14:24,2.2
2022/09/13,14:30,2.19
2022/09/13,14:36,2.16
2022/09/13,14:42,2.14
2022/09/13,14:48,2.11
2022/09/13,14:54,2.08
2022/09/13,15:00,2.05
2022/09/13,15:06,2.03
2022/09/13,15:12,2.01
2022/09/13,15:18,1.99
2022/09/13,15:24,1.97
2022/09/13,15:30,1.95
2022/09/13,15:36,1.92
2022/09/13,15:42,1.89
2022/09/13,15:48,1.87
2022/09/13,15:54,1.83
2022/09/13,16:00,1.81
2022/09/13,16:06,1.77
2022/09/13,16:12,1.74
2022/09/13,16:18,1.71
2022/09/13,16:24,1.67
2022/09/13,16:30,1.66
2022/09/13,16:36,1.63
2022/09/13,16:42,1.6
2022/09/13,16:48,1.58
2022/09/13,16:54,1.55
2022/09/13,17:00,1.54
2022/09/13,17:06,1.51
2022/09/13,17:12,1.48
2022/09/13,17:18,1.47
2022/09/13,17:24,1.45
2022/09/13,17:30,1.44
2022/09/13,17:36,1.4
2022/09/13,17:42,1.4
2022/09/13,17:48,1.38
2022/09/13,17:54,1.37
2022/09/13,18:00,1.36
2022/09/13,18:06,1.33
2022/09/13,18:12,1.3
2022/09/13,18:18,1.3
2022/09/13,18:24,1.28
2022/09/13,18:30,1.28
2022/09/13,18:36,1.27
2022/09/13,18:42,1.25
2022/09/13,18:48,1.23
2022/09/13,18:54,1.22
2022/09/13,19:00,1.21
2022/09/13,19:06,1.2
2022/09/13,19:12,1.2
2022/09/13,19:18,1.2
2022/09/13,19:24,1.19
2022/09/13,19:30,1.17
2022/09/13,19:36,1.17
2022/09/13,19:42,1.17
2022/09/13,19:48,1.16
2022/09/13,19:54,1.16
2022/09/13,20:00,1.15
2022/09/13,20:06,1.15
2022/09/13,20:12,1.15
2022/09/13,20:18,1.15
2022/09/13,20:24,1.16
2022/09/13,20:30,1.17
2022/09/13,20:36,1.18
2022/09/13,20:42,1.19
2022/09/13,20:48,1.21
2022/09/13,20:54,1.23
2022/09/13,21:00,1.24
2022/09/13,21:06,1.27
2022/09/13,21:12,1.3
2022/09/13,21:18,1.33
2022/09/13,21:24,1.37
2022/09/13,21:30,1.4
2022/09/13,21:36,1.43
2022/09/13,21:42,1.48
2022/09/13,21:48,1.53
2022/09/13,21:54,1.58
2022/09/13,22:00,1.61
2022/09/13,22:06,1.67
2022/09/13,22:12,1.71
2022/09/13,22:18,1.75
2022/09/13,22:24,1.8
2022/09/13,22:30,1.83
2022/09/13,22:36,1.87
2022/09/13,22:42,1.93
2022/09/13,22:48,1.95
2022/09/13,22:54,1.99
2022/09/13,23:00,2.03
2022/09/13,23:06,2.06
2022/09/13,23:12,2.1
2022/09/13,23:18,2.16
2022/09/13,23:24,2.21
2022/09/13,23:30,2.24
2022/09/13,23:36,2.28
2022/09/13,23:42,2.31
2022/09/13,23:48,2.34
2022/09/13,23:54,2.37
2022/09/14,00:00,2.41
2022/09/14,00:06,2.44
2022/09/14,00:12,2.47
2022/09/14,00:18,2.5
2022/09/14,00:24,2.52
2022/09/14,00:30,2.55
2022/09/14,00:36,2.58
2022/09/14,00:42,2.61
2022/09/14,00:48,2.64
2022/09/14,00:54,2.66
2022/09/14,01:00,2.67
2022/09/14,01:06,2.69
2022/09/14,01:12,2.69
2022/09/14,01:18,2.7
2022/09/14,01:24,2.7
2022/09/14,01:30,2.71
2022/09/14,01:36,2.72
2022/09/14,01:42,2.71
2022/09/14,01:48,2.71
2022/09/14,01:54,2.7
2022/09/14,02:00,2.69
2022/09/14,02:06,2.67
2022/09/14,02:12,2.65
2022/09/14,02:18,2.64
2022/09/14,02:24,2.62
2022/09/14,02:30,2.58
2022/09/14,02:36,2.56
2022/09/14,02:42,2.53
2022/09/14,02:48,2.5
2022/09/14,02:54,2.47
2022/09/14,03:00,2.44
2022/09/14,03:06,2.41
2022/09/14,03:12,2.38
2022/09/14,03:18,2.37
2022/09/14,03:24,2.35
2022/09/14,03:30,2.33
2022/09/14,03:36,2.31
2022/09/14,03:42,2.28
2022/09/14,03:48,2.26
2022/09/14,03:54,2.23
2022/09/14,04:00,2.2
2022/09/14,04:06,2.18
2022/09/14,04:12,2.15
2022/09/14,04:18,2.12
2022/09/14,04:24,2.1
2022/09/14,04:30,2.07
2022/09/14,04:36,2.06
2022/09/14,04:42,2.04
2022/09/14,04:48,2.02
2022/09/14,04:54,2
2022/09/14,05:00,1.98
2022/09/14,05:06,1.95
2022/09/14,05:12,1.91
2022/09/14,05:18,1.87
2022/09/14,05:24,1.85
2022/09/14,05:30,1.82
2022/09/14,05:36,1.79
2022/09/14,05:42,1.76
2022/09/14,05:48,1.73
2022/09/14,05:54,1.7
2022/09/14,06:00,1.68
2022/09/14,06:06,1.66
2022/09/14,06:12,1.65
2022/09/14,06:18,1.62
2022/09/14,06:24,1.59
2022/09/14,06:30,1.57
2022/09/14,06:36,1.54
2022/09/14,06:42,1.5
2022/09/14,06:48,1.48
2022/09/14,06:54,1.44
2022/09/14,07:00,1.4
2022/09/14,07:06,1.37
2022/09/14,07:12,1.33
2022/09/14,07:18,1.32
2022/09/14,07:24,1.29
2022/09/14,07:30,1.26
2022/09/14,07:36,1.24
2022/09/14,07:42,1.21
2022/09/14,07:48,1.19
2022/09/14,07:54,1.17
2022/09/14,08:00,1.14
2022/09/14,08:06,1.13
2022/09/14,08:12,1.09
2022/09/14,08:18,1.04
2022/09/14,08:24,1.01
2022/09/14,08:30,1
2022/09/14,08:36,0.97
2022/09/14,08:42,0.96
2022/09/14,08:48,0.95
2022/09/14,08:54,0.93
2022/09/14,09:00,0.91
2022/09/14,09:06,0.9
2022/09/14,09:12,0.89
2022/09/14,09:18,0.87
2022/09/14,09:24,0.86
2022/09/14,09:30,0.86
2022/09/14,09:36,0.85
2022/09/14,09:42,0.85
2022/09/14,09:48,0.86
2022/09/14,09:54,0.86
2022/09/14,10:00,0.87
2022/09/14,10:06,0.88
2022/09/14,10:12,0.9
2022/09/14,10:18,0.92
2022/09/14,10:24,0.95
2022/09/14,10:30,0.96
2022/09/14,10:36,0.98
2022/09/14,10:42,1.01
2022/09/14,10:48,1.03
2022/09/14,10:54,1.05
2022/09/14,11:00,1.07
2022/09/14,11:06,1.09
2022/09/14,11:12,1.12
2022/09/14,11:18,1.14
2022/09/14,11:24,1.15
2022/09/14,11:30,1.17
2022/09/14,11:36,1.2
2022/09/14,11:42,1.22
2022/09/14,11:48,1.24
2022/09/14,11:54,1.27
2022/09/14,12:00,1.29
2022/09/14,12:06,1.3
2022/09/14,12:12,1.33
2022/09/14,12:18,1.35
2022/09/14,12:24,1.37
2022/09/14,12:30,1.38
2022/09/14,12:36,1.39
2022/09/14,12:42,1.4
2022/09/14,12:48,1.41
2022/09/14,12:54,1.42
2022/09/14,13:00,1.43
2022/09/14,13:06,1.44
2022/09/14,13:12,1.44
2022/09/14,13:18,1.45
2022/09/14,13:24,1.46
2022/09/14,13:30,1.46
2022/09/14,13:36,1.46
2022/09/14,13:42,1.45
2022/09/14,13:48,1.45
2022/09/14,13:54,1.46
2022/09/14,14:00,1.47
2022/09/14,14:06,1.48
2022/09/14,14:12,1.47
2022/09/14,14:18,1.46
2022/09/14,14:24,1.48
2022/09/14,14:30,1.47
2022/09/14,14:36,1.47
2022/09/14,14:42,1.46
2022/09/14,14:48,1.45
2022/09/14,14:54,1.44
2022/09/14,15:00,1.43
2022/09/14,15:06,1.42
2022/09/14,15:12,1.42
2022/09/14,15:18,1.41
2022/09/14,15:24,1.4
2022/09/14,15:30,1.39
2022/09/14,15:36,1.37
2022/09/14,15:42,1.35
2022/09/14,15:48,1.32
2022/09/14,15:54,1.31
2022/09/14,16:00,1.29
2022/09/14,16:06,1.27
2022/09/14,16:12,1.24
2022/09/14,16:18,1.2
2022/09/14,16:24,1.17
2022/09/14,16:30,1.14
2022/09/14,16:36,1.13
2022/09/14,16:42,1.11
2022/09/14,16:48,1.1
2022/09/14,16:54,1.07
2022/09/14,17:00,1.05
2022/09/14,17:06,1.03
2022/09/14,17:12,1.01
2022/09/14,17:18,0.99
2022/09/14,17:24,0.96
2022/09/14,17:30,0.96
2022/09/14,17:36,0.93
2022/09/14,17:42,0.91
2022/09/14,17:48,0.88
2022/09/14,17:54,0.86
2022/09/14,18:00,0.85
2022/09/14,18:06,0.85
2022/09/14,18:12,0.85
2022/09/14,18:18,0.83
2022/09/14,18:24,0.8
2022/09/14,18:30,0.8
2022/09/14,18:36,0.78
2022/09/14,18:42,0.77
2022/09/14,18:48,0.75
2022/09/14,18:54,0.75
2022/09/14,19:00,0.75
2022/09/14,19:06,0.73
2022/09/14,19:12,0.72
2022/09/14,19:18,0.72
2022/09/14,19:24,0.73
2022/09/14,19:30,0.72
2022/09/14,19:36,0.72
2022/09/14,19:42,0.72
2022/09/14,19:48,0.73
2022/09/14,19:54,0.75
2022/09/14,20:00,0.75
2022/09/14,20:06,0.75
2022/09/14,20:12,0.76
2022/09/14,20:18,0.75
2022/09/14,20:24,0.76
2022/09/14,20:30,0.76
2022/09/14,20:36,0.76
2022/09/14,20:42,0.8
2022/09/14,20:48,0.82
2022/09/14,20:54,0.85
2022/09/14,21:00,0.87
2022/09/14,21:06,0.89
2022/09/14,21:12,0.91
2022/09/14,21:18,0.94
2022/09/14,21:24,0.96
2022/09/14,21:30,0.99
2022/09/14,21:36,1.01
2022/09/14,21:42,1.05
2022/09/14,21:48,1.06
2022/09/14,21:54,1.11
2022/09/14,22:00,1.14
2022/09/14,22:06,1.17
2022/09/14,22:12,1.21
2022/09/14,22:18,1.26
2022/09/14,22:24,1.3
2022/09/14,22:30,1.35
2022/09/14,22:36,1.38
2022/09/14,22:42,1.42
2022/09/14,22:48,1.46
2022/09/14,22:54,1.49
2022/09/14,23:00,1.54
2022/09/14,23:06,1.57
2022/09/14,23:12,1.6
2022/09/14,23:18,1.64
2022/09/14,23:24,1.65
2022/09/14,23:30,1.68
2022/09/14,23:36,1.73
2022/09/14,23:42,1.77
2022/09/14,23:48,1.8
2022/09/14,23:54,1.84
2022/09/15,00:00,1.88
2022/09/15,00:06,1.92
2022/09/15,00:12,1.95
2022/09/15,00:18,1.98
2022/09/15,00:24,2.01
2022/09/15,00:30,2.04
2022/09/15,00:36,2.07
2022/09/15,00:42,2.12
2022/09/15,00:48,2.15
2022/09/15,00:54,2.17
2022/09/15,01:00,2.21
2022/09/15,01:06,2.23
2022/09/15,01:12,2.27
2022/09/15,01:18,2.29
2022/09/15,01:24,2.33
2022/09/15,01:30,2.35
2022/09/15,01:36,2.38
2022/09/15,01:42,2.39
2022/09/15,01:48,2.4
2022/09/15,01:54,2.42
2022/09/15,02:00,2.43
2022/09/15,02:06,2.44
2022/09/15,02:12,2.45
2022/09/15,02:18,2.45
2022/09/15,02:24,2.46
2022/09/15,02:30,2.46
2022/09/15,02:36,2.46
2022/09/15,02:42,2.46
2022/09/15,02:48,2.46
2022/09/15,02:54,2.46
2022/09/15,03:00,2.45
2022/09/15,03:06,2.44
2022/09/15,03:12,2.43
2022/09/15,03:18,2.41
2022/09/15,03:24,2.4
2022/09/15,03:30,2.38
2022/09/15,03:36,2.37
2022/09/15,03:42,2.35
2022/09/15,03:48,2.32
2022/09/15,03:54,2.3
2022/09/15,04:00,2.28
2022/09/15,04:06,2.26
2022/09/15,04:12,2.24
2022/09/15,04:18,2.22
2022/09/15,04:24,2.21
2022/09/15,04:30,2.18
2022/09/15,04:36,2.16
2022/09/15,04:42,2.15
2022/09/15,04:48,2.12
2022/09/15,04:54,2.1
2022/09/15,05:00,2.07
2022/09/15,05:06,2.04
2022/09/15,05:12,2.01
2022/09/15,05:18,1.99
2022/09/15,05:24,1.96
2022/09/15,05:30,1.94
2022/09/15,05:36,1.91
2022/09/15,05:42,1.88
2022/09/15,05:48,1.86
2022/09/15,05:54,1.84
2022/09/15,06:00,1.8
2022/09/15,06:06,1.76
2022/09/15,06:12,1.72
2022/09/15,06:18,1.68
2022/09/15,06:24,1.65
2022/09/15,06:30,1.63
2022/09/15,06:36,1.6
2022/09/15,06:42,1.58
2022/09/15,06:48,1.55
2022/09/15,06:54,1.53
2022/09/15,07:00,1.5
2022/09/15,07:06,1.46
2022/09/15,07:12,1.44
2022/09/15,07:18,1.43
2022/09/15,07:24,1.39
2022/09/15,07:30,1.38
2022/09/15,07:36,1.35
2022/09/15,07:42,1.32
2022/09/15,07:48,1.31
2022/09/15,07:54,1.29
2022/09/15,08:00,1.26
2022/09/15,08:06,1.24
2022/09/15,08:12,1.22
2022/09/15,08:18,1.2
2022/09/15,08:24,1.18
2022/09/15,08:30,1.16
2022/09/15,08:36,1.15
2022/09/15,08:42,1.12
2022/09/15,08:48,1.1
2022/09/15,08:54,1.08
2022/09/15,09:00,1.06
2022/09/15,09:06,1.04
2022/09/15,09:12,1.01
2022/09/15,09:18,1
2022/09/15,09:24,0.99
2022/09/15,09:30,0.97
2022/09/15,09:36,0.98
2022/09/15,09:42,0.97
2022/09/15,09:48,0.96
2022/09/15,09:54,0.96
2022/09/15,10:00,0.95
2022/09/15,10:06,0.95
2022/09/15,10:12,0.96
2022/09/15,10:18,0.97
2022/09/15,10:24,0.95
2022/09/15,10:30,0.96
2022/09/15,10:36,0.95
2022/09/15,10:42,0.97
2022/09/15,10:48,1
2022/09/15,10:54,1.02
2022/09/15,11:00,1.04
2022/09/15,11:06,1.06
2022/09/15,11:12,1.09
2022/09/15,11:18,1.11
2022/09/15,11:24,1.13
2022/09/15,11:30,1.15
2022/09/15,11:36,1.17
2022/09/15,11:42,1.18
2022/09/15,11:48,1.2
2022/09/15,11:54,1.23
2022/09/15,12:00,1.24
2022/09/15,12:06,1.26
2022/09/15,12:12,1.27
2022/09/15,12:18,1.28
2022/09/15,12:24,1.29
2022/09/15,12:30,1.31
2022/09/15,12:36,1.33
2022/09/15,12:42,1.35
2022/09/15,12:48,1.37
2022/09/15,12:54,1.39
2022/09/15,13:00,1.4
2022/09/15,13:06,1.4
2022/09/15,13:12,1.41
